FORWARD SORTATION AREA,ANIMAL TYPE,BREED,COUNT
T6M,Cat,"SHORT HAIR, AMERICAN",17
T6M,Dog,"ESKIMO, AMERICAN TOY",2
T6M,Dog,AUSTRALIAN SHEPHERD,15
T6M,Dog,"HOUND, AFGHAN",1
T6M,Dog,OLD ENGLISH SHEEPDOG,2
T6M,Cat,NORWEGIAN FOREST CAT,2
T6M,Cat,SNOWSHOE,5
T6M,Dog,AUSTRALIAN KELPIE,1
T6M,Dog,TOY FOX TERRIER,4
T6M,Dog,SHARPEI,3
T6M,Dog,SIBERIAN (CAT),1
T6M,Dog,WIREHAIRED JACK RUSSELL TERRIER,1
T6M,Dog,NORFOLK TERRIER,1
T6M,Dog,BICHON FRISE,119
T6M,Cat,SIAMESE,30
T6M,Dog,ENGLISH SPRINGER SPANIEL,7
T6M,Dog,CHOW CHOW,4
T6M,Dog,MALTESE,42
T6M,Dog,BASSETT HOUND,12
T6M,Dog,NOVA SCOTIA DUCK TOLLING RETRIEVER,2
T6M,Dog,COLLIE,16
T6M,Dog,ROTTWEILER,22
T6M,Dog,"DACHSHUND, STANDARD WIREHAIRED",3
T6M,Dog,GREAT PYRENEES,4
T6M,Dog,BOUVIER DES FLANDRES,5
T6M,Cat,BIRMAN,3
T6M,Cat,BENGAL,2
T6M,Dog,ST. BERNARD,1
T6M,Dog,WEIMARANER,2
T6M,Dog,OLD ENGLISH MASTIFF,3
T6N,Dog,"WELSH CORGI, CARDIGAN",1
T6N,Dog,WELSH TERRIER,2
T6N,Dog,"CHIHUAHUA, SMOOTH",2
T6N,Dog,PUG,2
T6N,Cat,DOMESTIC SHORT HAIR,5
T6N,Dog,ROTTWEILER,2
T6N,Dog,POODLE,1
T6N,Dog,PRESA CARANIO,1
T6N,Dog,GERMAN SHEPHERD,3
T6N,Dog,"TERRIER, AIREDALE",1
T6N,Dog,COLLIE,1
T6N,Cat,DOMESTIC MEDIUM HAIR,2
T6P,Cat,HIMALAYAN,5
T6P,Dog,TOY PODDLE,4
T6P,Dog,"DOG, AUSTRALIAN CATTLE",2
T6P,Dog,POODLE,5
T6P,Dog,SIBERIAN HUSKY,1
T6P,Dog,"ESKIMO, AMERICAN TOY",1
T6P,Cat,MAINE COON,1
T6P,Dog,AKITA,1
T6P,Dog,"ESKIMO, AMERICAN",2
T6P,Dog,"WELSH CORGI, PEMBROKE",1
T6P,Cat,SPHYNX,1
T6P,Dog,GOLDEN RETREIVER,4
T6P,Dog,"SPANIEL, AMERICAN COCKER",6
T6P,Dog,ENGLISH SPRINGER SPANIEL,1
T6P,Dog,MINIATURE SCHNAUZER,4
T6P,Dog,CATAHOULA LEAPARD DOG,1
T6P,Dog,"FOXHOUND, AMERICAN",1
T6P,Dog,"DACHSHUND, MINIATURE LONG HAIR",2
T6P,Dog,MINIATURE PINSCHER,3
T6P,Dog,SHIH TZU,48
T6P,Dog,SKYE TERRIER,1
T6P,Cat,RAGDOLL,6
T6P,Dog,JACK RUSSELL TERRIER,8
T6P,Dog,YORKSHIRE TERRIER,10
T6P,Dog,SAMOYED,1
T6P,Cat,JAVANESE,1
T6P,Dog,SHETLAND SHEEPDOG,1
T6P,Dog,"ESKIMO, AMERICAN MINIATURE",3
T6P,Dog,ROUGH COATED COLLIE,1
T6P,Dog,COCKAPOO,6
T6P,Dog,SHIBA INU,2
T6P,Dog,STANDARD POODLE,1
T6P,Dog,BEAGLE,3
T6P,Dog,ENGLISH BULLDOG,2
T6P,Dog,JAPANESE CHIN SPANIEL,1
T6P,Dog,CANE CORSO,2
T6P,Dog,BOXER,1
T6P,Dog,BRITTNAY SPANIEL,1
T6P,Dog,"DACHSHUND, MINIATURE SMOOTH",6
T6P,Dog,AUSTRALIAN SHEPHERD,2
T6P,Dog,PARSON RUSSELL TERRIER,1
T6P,Dog,"WELSH CORGI, CARDIGAN",2
T6P,Dog,ENGLISH COCKER SPANIEL,1
T6P,Cat,SIAMESE,4
T6P,Dog,"BULLDOG, AMERICAN",1
T6P,Dog,"CHIHUAHUA, LONG HAIR",2
T6P,Dog,WIREHAIRED JACK RUSSELL TERRIER,1
T6P,Dog,AUSTRALIAN TERRIER,2
T6P,Dog,PEKINGESE,1
T6P,Dog,UNKNOWN,1
T6P,Cat,RUSSIAN BLUE,1
T6P,Cat,DOMESTIC MEDIUM HAIR,19
T6P,Cat,DOMESTIC SHORT HAIR,91
T6P,Dog,BICHON FRISE,13
T6P,Dog,MINIATURE POODLE,3
T6P,Dog,LHASA APSO,6
T6P,Dog,ROTTWEILER,4
T6P,Dog,DOMESTIC MEDIUM HAIR,1
T6P,Dog,NORWEGIAN ELKHOUND,1
T6P,Dog,HAVANESE,1
T6P,Dog,KEESHOND,1
T6P,Dog,"DACHSHUND, MINIATURE WIREHAIRED",1
T6P,Dog,"PINSCHER, DOBERMAN",1
T6P,Dog,TERRIER,7
T6P,Cat,DOMESTIC LONGHAIR,14
T6P,Dog,POMERANIAN,9
T6P,Dog,LABRADOR RETRIEVER,14
T6P,Dog,BASSETT HOUND,2
T6P,Dog,COLLIE,3
T6P,Dog,"CHIHUAHUA, SMOOTH",6
T6P,Cat,"CROSSBREED, SMALL",1
T6P,Dog,ST. BERNARD,1
T6P,Dog,GERMAN SHEPHERD,13
T6P,Dog,"DACHSHUND, STANDARD SMOOTH",2
T6P,Dog,MALTESE,7
T6P,Cat,"MANX, SHORT HAIR",1
T6P,Dog,PUG,4
T6R,Dog,BICHON FRISE,184
T6R,Cat,DOMESTIC MEDIUM HAIR,145
T6R,Dog,WEST HIGHLAND TERRIER,42
T6R,Dog,GERMAN SHEPHERD,100
T6R,Dog,MALTESE,88
T6R,Dog,SHARPEI,4
T6R,Dog,TERRIER,38
T6R,Dog,WELSH TERRIER,3
T6R,Dog,YORKSHIRE TEACUP TERRIER,11
T6R,Dog,"WELSH CORGI, CARDIGAN",4
T6R,Dog,"PINSCHER, DOBERMAN",10
T6R,Cat,BIRMAN,2
T6R,Dog,CAIRN TERRIER,11
T6R,Dog,ENGLISH COCKER SPANIEL,11
T6R,Dog,GREAT PYRENEES,8
T6R,Dog,POINTER,1
T6R,Cat,RAGAMUFFIN,1
T6R,Dog,AUSTRALIAN SHEEPDOG,3
T6R,Cat,MAINE COON,8
T6R,Dog,BELGIAN SHEEPDOG,1
T6R,Cat,ORIENTAL SHORT HAIR,1
T6R,Cat,"SIAMESE, APPLEHEAD",1
T6R,Cat,SHORT HAIR MINCHKIN,1
T6R,Cat,"REX, DEVON",1
T6R,Cat,DOMESTIC SHORT HAIR,616
T6R,Dog,GREAT DANE,10
T6R,Cat,HIMALAYAN,11
T6R,Dog,ROTTWEILER,26
T6R,Dog,KEESHOND,4
T6R,Cat,SIAMESE,40
T6R,Dog,CHESAPEAKE BAY RETRIEVER,7
T6R,Dog,"TERRIER, AMERICAN STAFFORDSHIRE",11
T6R,Dog,LOWCHEN,1
T6R,Dog,STANDARD POODLE,31
T6R,Dog,"DACHSHUND, STANDARD LONGHAIRED",2
T6R,Dog,COTON DE TULEAR,4
T6R,Dog,"CHIHUAHUA, LONG HAIR",21
T6R,Dog,HOUND,2
T6R,Cat,PERSIAN,8
T6R,Cat,"CROSSBREED, MEDIUM",5
T6R,Cat,BENGAL,8
T6R,Cat,UNKNOWN,12
T6R,Dog,DOMESTIC MEDIUM HAIR,1
T6R,Cat,RUSSIAN BLUE,1
T6R,Dog,GERMAN WIRE HAIRED POINTER,2
T6R,Dog,GORDON SETTER,2
T6R,Dog,"ESKIMO, AMERICAN TOY",1
T6R,Dog,RAT TERRIER,2
T6R,Dog,STAFFORDSHIRE BULL TERRIER,3
T6R,Dog,POMERANIAN,62
T6R,Dog,STANDARD SCHNAUZER,21
T6R,Dog,SHETLAND SHEEPDOG,13
T6R,Dog,OLD ENGLISH MASTIFF,1
T6R,Dog,TOY FOX TERRIER,2
T6R,Dog,PUG,44
T6R,Dog,ROUGH COATED COLLIE,11
T6R,Dog,POODLE,38
T6R,Cat,"SHORT HAIR, AMERICAN",20
T6R,Dog,"DACHSHUND, MINIATURE LONG HAIR",6
T6R,Dog,TIBETAN SPANIEL,4
T6R,Cat,SPHYNX,2
T6R,Dog,DALMATIAN,2
T6R,Cat,"CROSSBREED, SMALL",5
T6R,Dog,"MALAMUTE, ALASKAN",4
T6R,Dog,"DOG, CRESTED CHINESE",1
T6R,Dog,YORKSHIRE TERRIER,120
T6R,Dog,GOLDEN RETREIVER,145
T6R,Dog,"CROSSBREED, LARGE",4
T6R,Dog,BOUVIER DES FLANDRES,11
T6R,Dog,HAVANESE,71
T6R,Dog,MINIATURE POODLE,34
T6R,Dog,"DACHSHUND, MINIATURE SMOOTH",38
T6R,Dog,ENGLISH BULLDOG,24
T6R,Dog,SAMOYED,9
T6R,Cat,SHORT HAIR PIXIE BOB,1
T6R,Cat,SIBERIAN (CAT),5
T6R,Dog,TERRIPOO,4
T6R,Dog,DOMESTIC LONGHAIR,1
T6R,Dog,WEIMARANER,9
T6R,Dog,ST. BERNARD,9
T6R,Dog,SCHIPPERKE,1
T6R,Dog,"DACHSHUND, STANDARD SMOOTH",6
T6R,Cat,EUROPEAN SHORT HAIR,1
T6R,Dog,IRISH WOLFHOUND,1
T6R,Cat,EXOTIC SHORT HAIR,1
T6R,Dog,GERMAN LONG HAIR POINTER,2
T6R,Dog,LABRADOR RETRIEVER,324
T6R,Dog,SHIH TZU,253
T6R,Dog,SOFT COATED WHEATEN TERRIER,28
T6R,Dog,MINIATURE SCHNAUZER,70
T6R,Dog,COLLIE,21
T6R,Dog,"TERRIER, AIREDALE",12
T6R,Dog,BRITTNAY SPANIEL,11
T6R,Dog,BULL MASTIFF,5
T6R,Dog,WHIPPET,13
T6R,Cat,"MANX, SHORT HAIR",7
T6R,Dog,SMOOTH COATED COLLIE,3
T6R,Dog,BRUSSELS GRIFFON,8
T6R,Dog,CHOW CHOW,7
T6R,Dog,BULL TERRIER,3
T6R,Dog,"WELSH CORGI, PEMBROKE",9
T6R,Dog,GERMAN SHORT HAIR POINTER,11
T6R,Dog,"CHIHUAHUA, TEACUP",6
T6R,Dog,ITALIAN GREYHOUND,3
T6R,Dog,OLD ENGLISH SHEEPDOG,6
T6R,Cat,ABYSSINIAN,1
T6R,Dog,BEAGLE,64
T6R,Dog,"SPANIEL, AMERICAN COCKER",97
T6R,Dog,FRENCH BULLDOG,11
T6R,Cat,DOMESTIC LONGHAIR,79
T6R,Dog,LHASA APSO,31
T6R,Dog,IRISH TERRIER,2
T6R,Cat,RAGDOLL,26
T6R,Dog,BEARDED COLLIE,3
T6R,Dog,FIELD SPANIEL,1
T6R,Dog,SIBERIAN HUSKY,28
T6R,Dog,RHODESIAN RIDGEBACK,6
T6R,Dog,KERRY BLUE TERRIER,4
T6R,Dog,MINIATURE PINSCHER,24
T6R,Dog,AKITA,6
T6R,Dog,NORWEGIAN ELKHOUND,2
T6R,Dog,"DACHSHUND, STANDARD WIREHAIRED",4
T6R,Dog,GREYHOUND,6
T6R,Dog,IRISH SETTER,3
T6R,Dog,WIREHAIRED FOX TERRIER,3
T6R,Dog,WIREHAIRED POINTING GRIFFON,1
T6R,Dog,NOVA SCOTIA DUCK TOLLING RETRIEVER,6
T6R,Dog,KOMONDOR,1
T6R,Dog,MANCHESTER TERRIER,2
T6R,Dog,NORWICH TERRIER,1
T6R,Dog,WOLFHOUND,1
T6R,Dog,SMOOTH FOX TERRIER,1
T6R,Dog,KUVASZ,1
T6R,Dog,"CHIHUAHUA, SMOOTH",62
T6R,Dog,JACK RUSSELL TERRIER,54
T6R,Dog,"DOG, AUSTRALIAN CATTLE",7
T6R,Dog,NORWEGIAN BUHUND,3
T6R,Dog,CAVALIER KING CHARLES SPANIEL,24
T6R,Dog,"BULLDOG, AMERICAN",4
T6R,Dog,"CROSSBREED, SMALL",15
T6R,Dog,"SHEPHERD, ANATOLIAN",1
T6R,Dog,PEKINGESE,7
T6R,Cat,BURMESE,3
T6R,Dog,YORK CHOCOLATE,3
T6R,Dog,ENGLISH BLACK AND TAN TERRIER,1
T6R,Dog,BLOODHOUND,1
T6R,Dog,WIREHAIRED JACK RUSSELL TERRIER,4
T6R,Dog,MASTIFF,1
T6R,Dog,FLAT COATED RETREIVER,4
T6R,Dog,"PINSCHER, AFFEN",2
T6R,Cat,SNOWSHOE,3
T6R,Dog,GIANT SCHNAUZER,4
T6R,Dog,BLACK AND TAN COONHOUND,4
T6R,Dog,SILKEN WINDHOUND,1
T6R,Dog,CATAHOULA LEAPARD DOG,2
T6R,Dog,TOY PODDLE,38
T6R,Dog,SCOTTISH TERRIER,16
T6R,Dog,"CROSSBREED, MEDIUM",24
T6R,Dog,ENGLISH SPRINGER SPANIEL,13
T6R,Dog,AUSTRALIAN SHEPHERD,29
T6R,Dog,PORTUGUESE WATER DOG,25
T6R,Dog,"ESKIMO, AMERICAN",18
T6R,Dog,NEWFOUNDLAND,6
T6R,Dog,SHIBA INU,25
T6R,Dog,SILKY TERRIER,6
T6R,Dog,BASSETT HOUND,12
T6R,Dog,COCKAPOO,37
T6R,Dog,BOXER,37
T6R,Dog,POLISH LOWLAND SHEEPDOG,2
T6R,Dog,PAPILLON,12
T6R,Dog,"RETRIEVER, CURLY COATED",4
T6R,Dog,TIBETAN TERRIER,4
T6R,Dog,CANE CORSO,4
T6R,Cat,BRITISH SHORT HAIR,1
T6R,Dog,ENGLISH SETTER,7
T6R,Dog,BASENJI,3
T6R,Cat,BURMILLA,1
T6R,Dog,"ESKIMO, AMERICAN MINIATURE",8
T6R,Cat,JAPANESE BOBTAIL,2
T6R,Dog,BELGIAN SHEPHERD,2
T6R,Dog,DOMESTIC SHORT HAIR,2
T6R,Cat,CAT OF CEYLON,1
T6S,Dog,TERRIER,1
T6S,Dog,LABRADOR RETRIEVER,2
T6S,Dog,"MALAMUTE, ALASKAN",1
T6S,Dog,GERMAN SHEPHERD,1
T6S,Cat,DOMESTIC SHORT HAIR,2
T6S,Cat,DOMESTIC LONGHAIR,1
T6S,Cat,DOMESTIC MEDIUM HAIR,2
T6S,Dog,BICHON FRISE,1
T6S,Dog,ROTTWEILER,2
T6S,Dog,BOXER,1
T6T,Dog,HAVANESE,18
T6T,Dog,MINIATURE PINSCHER,15
T6T,Dog,ROUGH COATED COLLIE,6
T6T,Cat,UNKNOWN,11
T6T,Dog,YORKSHIRE TERRIER,54
T6T,Dog,"ESKIMO, AMERICAN",11
T6T,Dog,POODLE,20
T6T,Dog,"ESKIMO, AMERICAN MINIATURE",9
T6T,Dog,CAVALIER KING CHARLES SPANIEL,8
T6T,Dog,"CHIHUAHUA, LONG HAIR",23
T6T,Dog,IRISH SETTER,1
T6T,Dog,"BULLDOG, AMERICAN",7
T6T,Dog,GREAT PYRENEES,1
T6T,Dog,BASSETT HOUND,9
T6T,Dog,"CROSSBREED, MEDIUM",13
T6T,Dog,FRENCH BULLDOG,5
T6T,Dog,ENGLISH BULLDOG,7
T6T,Dog,"MALAMUTE, ALASKAN",2
T6T,Dog,AUSTRALIAN KELPIE,2
T6T,Dog,"ARGENTINO, DOGO",1
T6T,Cat,MAINE COON,2
T6T,Dog,AUSTRALIAN TERRIER,1
T6T,Dog,ENGLISH COCKER SPANIEL,5
T6T,Dog,WELSH TERRIER,1
T6T,Dog,JAPANESE CHIN SPANIEL,1
T6T,Dog,TEACUP POODLE,1
T6T,Dog,"HOUND, AFGHAN",2
T6T,Dog,BRUSSELS GRIFFON,1
T6T,Dog,SMOOTH COATED COLLIE,2
T6T,Dog,DALMATIAN,2
T6T,Dog,BICHON FRISE,92
T6T,Dog,VIZSLA,1
T6T,Dog,"PINSCHER, DOBERMAN",9
T6T,Dog,TERRIPOO,1
T6T,Cat,"SHORT HAIR, AMERICAN",6
T6T,Dog,HARRIER,1
T6T,Cat,"CROSSBREED, SMALL",1
T6T,Dog,PULI,1
T6T,Dog,GERMAN SHORT HAIR POINTER,3
T6T,Dog,BRITTNAY SPANIEL,2
T6T,Cat,"MANX, LONG HAIR",1
T6T,Cat,"MANX, SHORT HAIR",1
T6T,Cat,BURMESE,4
T6T,Dog,BELGIAN SHEPHERD,1
T6T,Dog,"DACHSHUND, STANDARD WIREHAIRED",3
T6T,Dog,STANDARD SCHNAUZER,2
T6T,Dog,"DOG, AUSTRALIAN CATTLE",2
T6T,Dog,BOXER,27
T6T,Dog,BELGIAN SHEEPDOG,2
T6T,Dog,LABRADOR RETRIEVER,116
T6T,Dog,ENGLISH SPRINGER SPANIEL,6
T6T,Dog,"WELSH CORGI, PEMBROKE",1
T6T,Dog,LHASA APSO,28
T6T,Dog,GREYHOUND,14
T6T,Dog,PAPILLON,8
T6T,Dog,SHARPEI,4
T6T,Dog,GREAT DANE,4
T6T,Dog,STAFFORDSHIRE BULL TERRIER,3
T6T,Dog,BEARDED COLLIE,1
T6T,Cat,SNOWSHOE,2
T6T,Cat,BIRMAN,2
T6T,Dog,"TERRIER, DANDIE DINMONT",1
T6T,Dog,BLACK RUSSIAN TERRIER,1
T6T,Dog,PARSON RUSSELL TERRIER,1
T6T,Dog,COCKAPOO,15
T6T,Cat,DOMESTIC SHORT HAIR,306
T6T,Dog,POMERANIAN,37
T6T,Dog,"DACHSHUND, MINIATURE LONG HAIR",3
T6T,Dog,STANDARD POODLE,9
T6T,Dog,SAMOYED,4
T6T,Dog,WEST HIGHLAND TERRIER,8
T6T,Dog,SOFT COATED WHEATEN TERRIER,7
T6T,Cat,"CROSSBREED, MEDIUM",1
T6T,Dog,"DACHSHUND, STANDARD SMOOTH",9
T6T,Dog,RHODESIAN RIDGEBACK,1
T6T,Cat,SIBERIAN (CAT),2
T6T,Dog,BEAUCERON,1
T6T,Dog,BASENJI,3
T6T,Cat,TONKINESE,2
T6T,Dog,"TERRIER, AIREDALE",1
T6T,Dog,SHIH TZU,164
T6T,Dog,ROTTWEILER,23
T6T,Dog,TOY PODDLE,12
T6T,Dog,JACK RUSSELL TERRIER,28
T6T,Dog,SHETLAND SHEEPDOG,6
T6T,Dog,TERRIER,12
T6T,Dog,"CROSSBREED, LARGE",6
T6T,Dog,CHOW CHOW,4
T6T,Dog,"WELSH CORGI, CARDIGAN",4
T6T,Cat,SIAMESE,24
T6T,Dog,COLLIE,11
T6T,Dog,RAT TERRIER,1
T6T,Cat,"REX, CORNISH",1
T6T,Dog,UNKNOWN,1
T6T,Dog,YORK CHOCOLATE,2
T6T,Dog,NORWEGIAN ELKHOUND,4
T6T,Dog,GERMAN LONG HAIR POINTER,1
T6T,Dog,FLAT COATED RETREIVER,1
T6T,Dog,TIBETAN SPANIEL,1
T6T,Dog,"SPANIEL, AMERICAN COCKER",26
T6T,Dog,PEKINGESE,6
T6T,Dog,"TERRIER, AMERICAN STAFFORDSHIRE",15
T6T,Dog,FIELD SPANIEL,1
T6T,Dog,PUG,29
T6T,Dog,GIANT SCHNAUZER,2
T6T,Dog,YORKSHIRE TEACUP TERRIER,9
T6T,Dog,"CHIHUAHUA, TEACUP",4
T6T,Dog,PORTUGUESE WATER DOG,1
T6T,Dog,SCHIPPERKE,2
T6T,Dog,"DOG, CRESTED CHINESE",2
T6T,Cat,JAPANESE BOBTAIL,1
T6T,Dog,SCOTTISH TERRIER,2
T6T,Cat,PERSIAN,3
T6T,Dog,CANE CORSO,4
T6T,Dog,BOUVIER DES FLANDRES,1
T6T,Dog,GERMAN SHEPHERD,77
T6T,Cat,DOMESTIC MEDIUM HAIR,92
T6T,Dog,MINIATURE SCHNAUZER,24
T6T,Dog,MALTESE,32
T6T,Dog,SIBERIAN HUSKY,23
T6T,Cat,DOMESTIC LONGHAIR,47
T6T,Dog,NEWFOUNDLAND,3
T6T,Dog,AUSTRALIAN SHEPHERD,14
T6T,Dog,WEIMARANER,2
T6T,Dog,"DACHSHUND, STANDARD LONGHAIRED",3
T6T,Cat,HIMALAYAN,8
T6T,Dog,KEESHOND,1
T6T,Dog,SILKY TERRIER,3
T6T,Dog,COTON DE TULEAR,1
T6T,Dog,ITALIAN GREYHOUND,2
T6T,Dog,MANCHESTER TERRIER,2
T6T,Dog,TOY FOX TERRIER,1
T6T,Dog,MASTIFF,1
T6T,Dog,GOLDEN RETREIVER,36
T6T,Dog,BEAGLE,42
T6T,Dog,"CHIHUAHUA, SMOOTH",40
T6T,Dog,SHIBA INU,12
T6T,Dog,"CROSSBREED, SMALL",4
T6T,Dog,JIN-DO,1
T6T,Cat,RAGDOLL,9
T6T,Dog,CAIRN TERRIER,4
T6T,Dog,CATAHOULA LEAPARD DOG,3
T6T,Dog,"ESKIMO, AMERICAN TOY",1
T6T,Dog,"DACHSHUND, MINIATURE SMOOTH",20
T6T,Dog,BULL MASTIFF,4
T6T,Dog,MINIATURE POODLE,6
T6T,Cat,BENGAL,2
T6T,Cat,KORAT,1
T6T,Dog,AUSTRALIAN SHEEPDOG,2
T6T,Dog,CHESAPEAKE BAY RETRIEVER,4
T6T,Dog,BLACK AND TAN COONHOUND,1
T6T,Dog,SMOOTH FOX TERRIER,1
T6V,Dog,AKITA,3
T6V,Cat,DOMESTIC LONGHAIR,34
T6V,Dog,SHARPEI,3
T6V,Dog,"DACHSHUND, MINIATURE SMOOTH",20
T6V,Dog,TOY PODDLE,9
T6V,Dog,AUSTRALIAN TERRIER,1
T6V,Dog,"PINSCHER, DOBERMAN",6
T6V,Cat,"MANX, SHORT HAIR",3
T6V,Cat,EUROPEAN SHORT HAIR,1
T6V,Dog,NEWFOUNDLAND,2
T6V,Dog,WIREHAIRED JACK RUSSELL TERRIER,3
T6V,Cat,BIRMAN,2
T6V,Dog,GREAT DANE,4
T6V,Cat,BOMBAY,1
T6V,Dog,SIBERIAN HUSKY,12
T6V,Dog,"MALAMUTE, ALASKAN",5
T6V,Dog,"DOG, AUSTRALIAN CATTLE",8
T6V,Dog,"SPANIEL, AMERICAN COCKER",26
T6V,Dog,ENGLISH BULLDOG,12
T6V,Dog,BELGIAN SHEPHERD,2
T6V,Dog,MINIATURE PINSCHER,11
T6V,Dog,"WELSH CORGI, CARDIGAN",3
T6V,Cat,"REX, DEVON",1
T6V,Dog,AUSTRALIAN SHEPHERD,5
T6V,Cat,BENGAL,5
T6V,Dog,CHESAPEAKE BAY RETRIEVER,3
T6V,Cat,PERSIAN,4
T6V,Dog,TERRIER,21
T6V,Dog,GERMAN SHORT HAIR POINTER,6
T6V,Dog,SHIBA INU,2
T6V,Dog,IRISH WOLFHOUND,1
T6V,Dog,SALUKI,1
T6V,Dog,"CROSSBREED, SMALL",2
T6V,Dog,HERMES BULLDOG,1
T6V,Dog,"CHIHUAHUA, TEACUP",2
T6V,Dog,SOFT COATED WHEATEN TERRIER,6
T6V,Dog,AUSTRALIAN KELPIE,1
T6V,Dog,RED BONE COONHOUND,1
T6V,Dog,BOXER,26
T6V,Dog,PUG,27
T6V,Dog,CAIRN TERRIER,2
T6V,Dog,BLACK AND TAN COONHOUND,1
T6V,Dog,GREYHOUND,5
T6V,Dog,CHOW CHOW,1
T6V,Dog,ROUGH COATED COLLIE,2
T6V,Dog,BLOODHOUND,1
T6V,Dog,TEACUP POODLE,1
T6V,Cat,HIMALAYAN,8
T6V,Dog,"DACHSHUND, MINIATURE LONG HAIR",6
T6V,Dog,BASSETT HOUND,3
T6V,Dog,LABRADOR RETRIEVER,84
T6V,Dog,SHIH TZU,159
T6V,Dog,MALTESE,39
T6V,Dog,"CHIHUAHUA, SMOOTH",33
T6V,Dog,POODLE,21
T6V,Dog,BEAGLE,28
T6V,Dog,MASTIFF,2
T6V,Dog,STANDARD POODLE,9
T6V,Dog,MINIATURE POODLE,15
T6V,Dog,"ESKIMO, AMERICAN",3
T6V,Dog,"DACHSHUND, MINIATURE WIREHAIRED",3
T6V,Dog,YORK CHOCOLATE,1
T6V,Dog,PAPILLON,3
T6V,Dog,OLD ENGLISH MASTIFF,1
T6V,Dog,"ESKIMO, AMERICAN MINIATURE",5
T6V,Dog,GIANT SCHNAUZER,1
T6V,Dog,"CROSSBREED, MEDIUM",8
T6V,Dog,KEESHOND,3
T6V,Dog,BICHON FRISE,75
T6V,Dog,POMERANIAN,33
T6V,Dog,ROTTWEILER,15
T6V,Dog,TERRIPOO,3
T6V,Dog,SAMOYED,4
T6V,Dog,WEIMARANER,5
T6V,Dog,STANDARD SCHNAUZER,5
T6V,Cat,"SHORT HAIR, AMERICAN",2
T6V,Dog,"TERRIER, AMERICAN STAFFORDSHIRE",10
T6V,Cat,SNOWSHOE,2
T6V,Dog,"RETRIEVER, CURLY COATED",1
T6V,Cat,BALINESE,1
T6V,Dog,SMOOTH COATED COLLIE,1
T6V,Dog,DALMATIAN,1
T6V,Dog,IRISH SETTER,2
T6V,Dog,IBIZAN HOUND,2
T6V,Dog,POINTER,1
T6V,Dog,WHIPPET,3
T6V,Dog,WEST HIGHLAND TERRIER,12
T6V,Dog,"CHIHUAHUA, LONG HAIR",9
T6V,Dog,"TERRIER, AIREDALE",4
T6V,Dog,TOY FOX TERRIER,3
T6V,Dog,ENGLISH COCKER SPANIEL,4
T6V,Dog,JACK RUSSELL TERRIER,20
T6V,Cat,UNKNOWN,9
T6V,Cat,SIAMESE,13
T6V,Dog,GERMAN PINSCHER,1
T6V,Dog,NOVA SCOTIA DUCK TOLLING RETRIEVER,1
T6V,Cat,"SIAMESE, APPLEHEAD",1
T6V,Cat,DOMESTIC SHORT HAIR,253
T6V,Cat,DOMESTIC MEDIUM HAIR,74
T6V,Dog,BULL TERRIER,1
T6V,Dog,UNKNOWN,2
T6V,Dog,YORKSHIRE TERRIER,32
T6V,Dog,GOLDEN RETREIVER,26
T6V,Dog,PEKINGESE,5
T6V,Dog,COCKAPOO,10
T6V,Dog,YORKSHIRE TEACUP TERRIER,4
T6V,Dog,BASENJI,1
T6V,Dog,FINNISH SPITZ,1
T6V,Dog,FRENCH BULLDOG,2
T6V,Dog,"CROSSBREED, LARGE",1
T6V,Cat,RUSSIAN BLUE,1
T6V,Cat,"CROSSBREED, LARGE",1
T6V,Cat,SPHYNX,2
T6V,Dog,GERMAN SHEPHERD,68
T6V,Dog,"DACHSHUND, STANDARD SMOOTH",2
T6V,Dog,MINIATURE SCHNAUZER,24
T6V,Dog,COLLIE,7
T6V,Dog,SCOTTISH TERRIER,2
T6V,Dog,ENGLISH SPRINGER SPANIEL,6
T6V,Dog,LHASA APSO,11
T6V,Dog,CATAHOULA LEAPARD DOG,2
T6V,Dog,"WELSH CORGI, PEMBROKE",3
T6V,Dog,CAVALIER KING CHARLES SPANIEL,6
T6V,Dog,HAVANESE,16
T6V,Dog,"BULLDOG, AMERICAN",4
T6V,Dog,SHETLAND SHEEPDOG,3
T6V,Dog,AUSTRALIAN SHEEPDOG,1
T6V,Cat,RAGDOLL,5
T6V,Dog,BEARDED COLLIE,2
T6V,Dog,BULL MASTIFF,3
T6V,Dog,WELSH SPRINGER SPANIEL,1
T6V,Dog,SMOOTH FOX TERRIER,1
T6W,Dog,SHIH TZU,155
T6W,Cat,"MANX, SHORT HAIR",4
T6W,Dog,MALTESE,45
T6W,Dog,STANDARD SCHNAUZER,8
T6W,Dog,CANE CORSO,4
T6W,Dog,PUG,47
T6W,Dog,GREAT DANE,12
T6W,Dog,BOXER,30
T6W,Cat,"SHORT HAIR, AMERICAN",10
T6W,Dog,MINIATURE POODLE,15
T6W,Dog,FRENCH BULLDOG,9
T6W,Dog,PEKINGESE,3
T6W,Dog,MUNSTERLANDER,1
T6W,Dog,BLACK AND TAN COONHOUND,3
T6W,Dog,"DOG, CRESTED CHINESE",2
T6W,Dog,BELGIAN MALINOIS,2
T6W,Dog,UNKNOWN,3
T6W,Dog,IRISH SETTER,1
T6W,Cat,DOMESTIC SHORT HAIR,366
T6W,Dog,WEST HIGHLAND TERRIER,14
T6W,Dog,ITALIAN GREYHOUND,2
